mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
opel,astra,gen-j-2009-2015,2016,66000,1598,Gasoline,Strzyżew,Mazowieckie,39900
opel,astra,gen-j-2009-2015,2011,210000,1956,Diesel,Poznań,Wielkopolskie,24500
opel,astra,gen-j-2009-2015,2010,165000,1598,LPG,Skawina,Małopolskie,30000
opel,astra,gen-j-2009-2015,2010,172000,1364,Gasoline,Opole,Opolskie,25900
opel,astra,gen-j-2009-2015,2013,260000,1686,Diesel,Zblewo,Pomorskie,
opel,astra,gen-j-2009-2015,2011,145653,1598,Gasoline,Podłęcze,Mazowieckie,
opel,astra,gen-j-2009-2015,2009,105000,1364,Gasoline,Kutno,Łódzkie,
opel,astra,gen-j-2009-2015,2016,53000,1364,LPG,Ruda Śląska,Śląskie,
opel,astra,gen-j-2009-2015,2010,140660,1598,Gasoline,Stargard Szczeciński,Zachodniopomorskie,
opel,astra,gen-j-2009-2015,2013,123900,1362,Gasoline,Olsztyn,Warmińsko-mazurskie,
opel,astra,gen-j-2009-2015,2010,223854,1364,Gasoline,Konin,Śląskie,
opel,astra,gen-j-2009-2015,2012,163000,1248,Diesel,Myślenice,Małopolskie,
opel,astra,gen-j-2009-2015,2012,133000,1364,Gasoline,Błażowa,Podkarpackie,
opel,astra,gen-j-2009-2015,2015,158695,1364,Gasoline,Rudno,Małopolskie,
opel,astra,gen-j-2009-2015,2014,94000,1364,Gasoline,Bogoria Skotnicka,Świętokrzyskie,
opel,astra,gen-j-2009-2015,2009,186528,1598,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,
opel,astra,gen-j-2009-2015,2011,115332,1364,Gasoline,Sieradz,Łódzkie,33000
opel,astra,gen-j-2009-2015,2012,152000,1598,Gasoline,Warszawa,Mazowieckie,30900
opel,astra,gen-j-2009-2015,2012,106000,1598,Gasoline,Raszyn,Mazowieckie,35900
opel,astra,gen-j-2009-2015,2010,256000,1686,Diesel,Grodzisk Mazowiecki,Mazowieckie,18500
opel,astra,gen-j-2009-2015,2011,190000,1364,Gasoline,Szczecin,Zachodniopomorskie,28900
opel,astra,gen-j-2009-2015,2012,127000,1364,Gasoline,Puławy,Lubelskie,32900
opel,astra,gen-j-2009-2015,2018,125000,1364,LPG,Zabrze,Śląskie,49900
opel,astra,gen-j-2009-2015,2010,112000,1398,Gasoline,Nowogard,Zachodniopomorskie,22000
opel,astra,gen-j-2009-2015,2011,170500,1364,Gasoline,Warszawa,Mazowieckie,26000
opel,astra,gen-j-2009-2015,2012,207000,1956,Diesel,Łęczyca,Łódzkie,24900
opel,astra,gen-j-2009-2015,2015,124700,1398,Gasoline,Skrzyszów,Śląskie,30500
opel,astra,gen-j-2009-2015,2011,219104,1598,Gasoline,Bębło,Małopolskie,30000
opel,astra,gen-j-2009-2015,2018,195000,1364,LPG,Lgota Górna,Śląskie,38500
opel,astra,gen-j-2009-2015,2012,164000,1598,Gasoline,Radom,Mazowieckie,33900
opel,astra,gen-j-2009-2015,2013,184770,1956,Diesel,Piaseczno,Mazowieckie,29000
opel,astra,gen-j-2009-2015,2011,166000,1686,Diesel,Chełmno,Wielkopolskie,26000
opel,astra,gen-j-2009-2015,2012,83000,1364,Gasoline,Mogilno,Kujawsko-pomorskie,29999
opel,astra,gen-j-2009-2015,2015,62000,1598,Gasoline,Mogilno,Kujawsko-pomorskie,31999
opel,astra,gen-j-2009-2015,2011,174000,1598,Gasoline,Rzeszów,Podkarpackie,24600
opel,astra,gen-j-2009-2015,2013,158000,1364,Gasoline,Wilkowo,Lubuskie,32999
opel,astra,gen-j-2009-2015,2014,296000,1598,Diesel,Rybnik,Śląskie,22500
opel,astra,gen-j-2009-2015,2012,171025,1364,Gasoline,Bydgoszcz,Kujawsko-pomorskie,27900
opel,astra,gen-j-2009-2015,2012,153000,1364,Gasoline,Stasin,Lubelskie,28999
opel,astra,gen-j-2009-2015,2018,52800,1364,Gasoline,Bydgoszcz,Kujawsko-pomorskie,51500
opel,astra,gen-j-2009-2015,2013,177300,1686,Diesel,Gorzów Wielkopolski,Lubuskie,32800
opel,astra,gen-j-2009-2015,2011,134000,1398,Gasoline,Sosnowiec,Śląskie,28800
opel,astra,gen-j-2009-2015,2012,175800,1364,Gasoline,Kielce,Świętokrzyskie,27900
opel,astra,gen-j-2009-2015,2013,215000,1686,Diesel,Szczecin,Zachodniopomorskie,29900
opel,astra,gen-j-2009-2015,2012,240000,1686,Diesel,Swarzędz,Wielkopolskie,22900
opel,astra,gen-j-2009-2015,2011,147810,1598,Gasoline,Warszawa,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2010,172020,1686,Diesel,Częstochowa,Śląskie,26900
opel,astra,gen-j-2009-2015,2015,160000,1598,Diesel,Gostynin,Mazowieckie,29700
opel,astra,gen-j-2009-2015,2011,98795,1598,Gasoline,Janki,Mazowieckie,32900
opel,astra,gen-j-2009-2015,2011,172000,1364,Gasoline,Trzebinia,Małopolskie,26900
opel,astra,gen-j-2009-2015,2015,85000,1364,Gasoline,Witkowo,Wielkopolskie,49950
opel,astra,gen-j-2009-2015,2011,215000,1956,Diesel,Wieluń,Łódzkie,21900
opel,astra,gen-j-2009-2015,2011,94500,1956,Diesel,Głogów,Dolnośląskie,34000
opel,astra,gen-j-2009-2015,2011,195000,1364,Gasoline,Radom,Mazowieckie,26999
opel,astra,gen-j-2009-2015,2012,113588,1364,Gasoline,Rybnik,Śląskie,33800
opel,astra,gen-j-2009-2015,2012,182000,1398,Gasoline,Bolesławiec,Dolnośląskie,27700
opel,astra,gen-j-2009-2015,2011,200000,1686,Diesel,Tarnobrzeg,Podkarpackie,25900
opel,astra,gen-j-2009-2015,2011,127000,1398,Gasoline,Katowice,Śląskie,28900
opel,astra,gen-j-2009-2015,2010,188000,1598,Gasoline,Brzesko,Małopolskie,26999
opel,astra,gen-j-2009-2015,2015,227900,1364,LPG,Łódź,Łódzkie,34900
opel,astra,gen-j-2009-2015,2014,52000,1598,Diesel,Radomsko,Łódzkie,36000
opel,astra,gen-j-2009-2015,2013,136000,1364,Gasoline,Czarnowo,Kujawsko-pomorskie,31900
opel,astra,gen-j-2009-2015,2011,225000,1956,Diesel,Kłodzko,Dolnośląskie,14900
opel,astra,gen-j-2009-2015,2014,174500,1686,Diesel,Gródków,Śląskie,29000
opel,astra,gen-j-2009-2015,2010,165000,1364,Gasoline,Jelenia Góra,Dolnośląskie,24800
opel,astra,gen-j-2009-2015,2012,,1398,Gasoline,Wielka Wieś,Małopolskie,24900
opel,astra,gen-j-2009-2015,2010,,1598,Gasoline,Ełk,Warmińsko-mazurskie,29900
opel,astra,gen-j-2009-2015,2014,,1364,LPG,Celiny,Świętokrzyskie,31900
opel,astra,gen-j-2009-2015,2011,,1598,Gasoline,Ostrów Mazowiecka,Mazowieckie,26900
opel,astra,gen-j-2009-2015,2013,,1686,Diesel,Włocławek,Kujawsko-pomorskie,24900
opel,astra,gen-j-2009-2015,2011,,1686,Diesel,Warszawa,Mazowieckie,24500
opel,astra,gen-j-2009-2015,2011,,1956,Diesel,Morawica,Świętokrzyskie,27500
opel,astra,gen-j-2009-2015,2011,,1686,Diesel,Wioska,Wielkopolskie,24000
opel,astra,gen-j-2009-2015,2013,,1598,Gasoline,Zamość,Lubelskie,31900
opel,astra,gen-j-2009-2015,2012,,1686,Diesel,Alwernia,Małopolskie,22900
opel,astra,gen-j-2009-2015,2010,,1598,Gasoline,Płock,Mazowieckie,26800
opel,astra,gen-j-2009-2015,2011,,1598,Gasoline,Gniezno,Wielkopolskie,29900
opel,astra,gen-j-2009-2015,2012,,1364,Gasoline,Płock,Mazowieckie,27800
opel,astra,gen-j-2009-2015,2010,203150,1364,Gasoline,Grodzisk Wielkopolski,Wielkopolskie,25000
opel,astra,gen-j-2009-2015,2012,182000,1686,Diesel,Radziejów,Opolskie,23500
opel,astra,gen-j-2009-2015,2019,44861,1399,Gasoline,Mysłowice,Śląskie,75500
opel,astra,gen-j-2009-2015,2014,208000,1686,Diesel,Pilzno,Podkarpackie,23300
opel,astra,gen-j-2009-2015,2011,84800,1398,Gasoline,Zgierz,Łódzkie,26950
opel,astra,gen-j-2009-2015,2013,112172,1598,Gasoline,Zagórze,Małopolskie,38900
opel,astra,gen-j-2009-2015,2013,174000,1686,Diesel,Żory,Śląskie,28900
opel,astra,gen-j-2009-2015,2011,132000,1598,Gasoline,Radom,Mazowieckie,30900
opel,astra,gen-j-2009-2015,2011,121000,1686,Diesel,Kłodzko,Dolnośląskie,26900
opel,astra,gen-j-2009-2015,2013,167530,1364,LPG,Kraków,Małopolskie,30900
opel,astra,gen-j-2009-2015,2011,127000,1398,Gasoline,Kielce,Świętokrzyskie,28900
opel,astra,gen-j-2009-2015,2014,141000,1686,Diesel,Zamość,Lubelskie,26400
opel,astra,gen-j-2009-2015,2013,241485,1362,Gasoline,Przasnysz,Mazowieckie,28900
opel,astra,gen-j-2009-2015,2013,140000,1398,Gasoline,Strzyżów,Podkarpackie,29900
opel,astra,gen-j-2009-2015,2011,121000,1598,Gasoline,Ostrów Mazowiecka,Mazowieckie,26900
opel,astra,gen-j-2009-2015,2011,199000,1364,Gasoline,Szczecin,Zachodniopomorskie,28900
opel,astra,gen-j-2009-2015,2012,142000,1364,Gasoline,Szczecin,Zachodniopomorskie,34900
opel,astra,gen-j-2009-2015,2011,169000,1364,Gasoline,Szczecin,Zachodniopomorskie,28900
opel,astra,gen-j-2009-2015,2015,174943,1364,Gasoline,Celiny,Świętokrzyskie,34900
opel,astra,gen-j-2009-2015,2016,121008,1364,Gasoline,Janki,Mazowieckie,44900
opel,astra,gen-j-2009-2015,2011,114500,1364,Gasoline,Szamotuły,Wielkopolskie,35900
opel,astra,gen-j-2009-2015,2011,172487,1598,Gasoline,Gniezno,Wielkopolskie,25900
opel,astra,gen-j-2009-2015,2012,189000,1398,Gasoline,Brzesko,Małopolskie,29999
opel,astra,gen-j-2009-2015,2011,101000,1364,Gasoline,Nowy Sącz,Małopolskie,29999
opel,astra,gen-j-2009-2015,2019,166738,1600,Diesel,Mysłowice,Śląskie,48500
opel,astra,gen-j-2009-2015,2010,148000,1398,Gasoline,Radomsko,Łódzkie,24500
opel,astra,gen-j-2009-2015,2018,172218,1399,Gasoline,Wieliczka,Małopolskie,44000
opel,astra,gen-j-2009-2015,2018,166237,1399,Gasoline,Wieliczka,Małopolskie,43100
opel,astra,gen-j-2009-2015,2011,154806,1364,Gasoline,Mysłowice,Śląskie,29900
opel,astra,gen-j-2009-2015,2013,150634,1400,Gasoline,Mysłowice,Śląskie,35900
opel,astra,gen-j-2009-2015,2014,218300,1364,Gasoline,Białystok,Podlaskie,31500
opel,astra,gen-j-2009-2015,2014,139100,1598,Gasoline,Maków Mazowiecki,Mazowieckie,35900
opel,astra,gen-j-2009-2015,2013,86000,1364,Gasoline,Września,Wielkopolskie,34900
opel,astra,gen-j-2009-2015,2013,101300,1956,Diesel,Wieruszów,Łódzkie,37500
opel,astra,gen-j-2009-2015,2012,196000,1686,Diesel,Radom,Mazowieckie,27900
opel,astra,gen-j-2009-2015,2013,189000,1686,Diesel,Pniówek,Śląskie,24900
opel,astra,gen-j-2009-2015,2014,210603,1686,Diesel,Dąbrówka,Małopolskie,29900
opel,astra,gen-j-2009-2015,2015,81000,1364,Gasoline,Mogilno,Kujawsko-pomorskie,37900
opel,astra,gen-j-2009-2015,2013,184770,1956,Diesel,Kraków,Małopolskie,29000
opel,astra,gen-j-2009-2015,2015,82739,1398,Gasoline,Piaseczno,Mazowieckie,42000
opel,astra,gen-j-2009-2015,2013,119077,1364,Gasoline,Katowice,Śląskie,34000
opel,astra,gen-j-2009-2015,2016,142677,1598,Diesel,Piaseczno,Mazowieckie,35000
opel,astra,gen-j-2009-2015,2013,186704,1956,Diesel,Gołuchowice,Małopolskie,26900
opel,astra,gen-j-2009-2015,2016,68651,1598,Gasoline,Łódź,Łódzkie,43000
opel,astra,gen-j-2009-2015,2011,247000,1686,Diesel,Katowice,Śląskie,18999
opel,astra,gen-j-2009-2015,2011,247000,1686,Diesel,Katowice,Śląskie,18999
opel,astra,gen-j-2009-2015,2015,73074,1364,LPG,Piaseczno,Mazowieckie,45000
opel,astra,gen-j-2009-2015,2015,129494,1598,Gasoline,Piaseczno,Mazowieckie,36000
opel,astra,gen-j-2009-2015,2013,126915,1598,Gasoline,Piaseczno,Mazowieckie,39000
opel,astra,gen-j-2009-2015,2012,121400,1364,Gasoline,Kletnia,Łódzkie,28999
opel,astra,gen-j-2009-2015,2013,167000,1364,Gasoline,Radom,Mazowieckie,31900
opel,astra,gen-j-2009-2015,2012,179300,1364,LPG,Rzeszów,Podkarpackie,29450
opel,astra,gen-j-2009-2015,2013,190000,1686,Diesel,Konin,Wielkopolskie,32500
opel,astra,gen-j-2009-2015,2014,164000,1956,Diesel,Swarzędz,Wielkopolskie,39900
opel,astra,gen-j-2009-2015,2010,138200,1686,Diesel,Zielona Góra,Lubuskie,25600
opel,astra,gen-j-2009-2015,2012,158800,1686,Diesel,Warszawa,Mazowieckie,34500
opel,astra,gen-j-2009-2015,2015,161000,1598,Diesel,Elbląg,Warmińsko-mazurskie,29900
opel,astra,gen-j-2009-2015,2010,167000,1398,Gasoline,Potępa,Śląskie,23499
opel,astra,gen-j-2009-2015,2013,143430,1364,Gasoline,Bielany Wrocławskie,Dolnośląskie,35000
opel,astra,gen-j-2009-2015,2013,128000,1364,Gasoline,Lechów,Świętokrzyskie,36700
opel,astra,gen-j-2009-2015,2014,235000,1364,LPG,Warszawa,Mazowieckie,31500
opel,astra,gen-j-2009-2015,2014,138000,1364,Gasoline,Radom,Mazowieckie,38900
opel,astra,gen-j-2009-2015,2015,191000,1956,Diesel,Człuchów,Pomorskie,34900
opel,astra,gen-j-2009-2015,2013,120500,1362,Gasoline,Malinowo,Warmińsko-mazurskie,29000
opel,astra,gen-j-2009-2015,2013,199000,1364,Gasoline,Szczecin,Zachodniopomorskie,32900
opel,astra,gen-j-2009-2015,2010,235000,1686,Diesel,Płock,Mazowieckie,19900
opel,astra,gen-j-2009-2015,2012,117000,1364,Gasoline,Szczecin,Zachodniopomorskie,37999
opel,astra,gen-j-2009-2015,2009,171000,1598,Gasoline,Dynów,Podkarpackie,24900
opel,astra,gen-j-2009-2015,2012,121757,1598,Gasoline,Lublin,Lubelskie,34000
opel,astra,gen-j-2009-2015,2011,196996,1364,Gasoline,Knurów,Śląskie,29900
opel,astra,gen-j-2009-2015,2011,183000,1364,Gasoline,Łask,Łódzkie,25700
opel,astra,gen-j-2009-2015,2010,150000,1398,Gasoline,Sobolew,Mazowieckie,25900
opel,astra,gen-j-2009-2015,2011,177985,1364,Gasoline,Alwernia,Małopolskie,29400
opel,astra,gen-j-2009-2015,2011,151829,1686,Diesel,Płock,Mazowieckie,27900
opel,astra,gen-j-2009-2015,2011,219000,1686,Diesel,Rudawa,Małopolskie,21500
opel,astra,gen-j-2009-2015,2012,88000,1364,Gasoline,Łask,Łódzkie,35900
opel,astra,gen-j-2009-2015,2012,146000,1362,LPG,Janki,Mazowieckie,32900
opel,astra,gen-j-2009-2015,2013,130000,1364,LPG,Sępólno Krajeńskie,Kujawsko-pomorskie,29999
opel,astra,gen-j-2009-2015,2011,277600,1686,Diesel,Nowe Miasto nad Pilicą,Mazowieckie,19900
opel,astra,gen-j-2009-2015,2012,54000,1400,Gasoline,Bydgoszcz,Kujawsko-pomorskie,30990
opel,astra,gen-j-2009-2015,2011,131000,1364,Gasoline,Szczucin,Małopolskie,29900
opel,astra,gen-j-2009-2015,2015,228000,1598,Diesel,Żywocice,Opolskie,29999
opel,astra,gen-j-2009-2015,2015,189500,1598,Diesel,Płock,Mazowieckie,28700
opel,astra,gen-j-2009-2015,2014,127000,1598,Gasoline,Bieniowice,Dolnośląskie,28000
opel,astra,gen-j-2009-2015,2011,183400,1364,Gasoline,Świątniki,Dolnośląskie,28900
opel,astra,gen-j-2009-2015,2011,164000,1364,Gasoline,Zawiercie,Śląskie,27700
opel,astra,gen-j-2009-2015,2012,141100,1364,Gasoline,Tarnów,Małopolskie,25900
opel,astra,gen-j-2009-2015,2011,219000,1364,LPG,Katowice,Śląskie,28500
opel,astra,gen-j-2009-2015,2012,160000,1364,Gasoline,Ostrołęka,Mazowieckie,27900
opel,astra,gen-j-2009-2015,2013,91477,1398,Gasoline,Bielsko-Biała,Śląskie,27900
opel,astra,gen-j-2009-2015,2013,180000,1364,Gasoline,Góra Kalwaria,Mazowieckie,32900
opel,astra,gen-j-2009-2015,2013,255000,1956,Diesel,Aleksandrów Kujawski,Kujawsko-pomorskie,29400
opel,astra,gen-j-2009-2015,2010,215000,1598,Gasoline,Rawa Mazowiecka,Łódzkie,23900
opel,astra,gen-j-2009-2015,2012,128873,1598,Gasoline,Łódź,Łódzkie,39900
opel,astra,gen-j-2009-2015,2010,268000,1686,Diesel,Police,Zachodniopomorskie,22900
opel,astra,gen-j-2009-2015,2018,52663,1400,Gasoline,Swadzim,Wielkopolskie,47900
opel,astra,gen-j-2009-2015,2015,136196,1364,Gasoline,Sosnowiec,Śląskie,42900
opel,astra,gen-j-2009-2015,2015,82000,1598,Diesel,Piekary Śląskie,Śląskie,36900
opel,astra,gen-j-2009-2015,2016,208135,1598,Diesel,Częstochowa,Śląskie,45900
opel,astra,gen-j-2009-2015,2018,97732,1399,Gasoline,Kraczkowa,Podkarpackie,54500
opel,astra,gen-j-2009-2015,2015,180250,1364,Gasoline,Okuniew,Mazowieckie,38700
opel,astra,gen-j-2009-2015,2014,172000,1686,Diesel,Września,Wielkopolskie,24900
opel,astra,gen-j-2009-2015,2010,157000,1364,Gasoline,Radom,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2011,300000,1686,Diesel,Płońsk,Mazowieckie,17500
opel,astra,gen-j-2009-2015,2010,137819,1598,Gasoline,Pasłęk,Warmińsko-mazurskie,28900
opel,astra,gen-j-2009-2015,2017,65503,1399,Gasoline,Kraczkowa,Podkarpackie,69900
opel,astra,gen-j-2009-2015,2013,168000,1364,Gasoline,Łaziska Górne,Śląskie,30500
opel,astra,gen-j-2009-2015,2014,158000,1364,Gasoline,Sochonie,Podlaskie,36400
opel,astra,gen-j-2009-2015,2012,119144,1398,Gasoline,Głogówek,Opolskie,27900
opel,astra,gen-j-2009-2015,2015,122800,1598,Gasoline,Rzgów,Łódzkie,34194
opel,astra,gen-j-2009-2015,2013,146200,1686,Diesel,Goleniów,Zachodniopomorskie,34900
opel,astra,gen-j-2009-2015,2012,151098,1364,Gasoline,Ostrołęka,Mazowieckie,25900
opel,astra,gen-j-2009-2015,2011,146000,1364,Gasoline,Toruń,Kujawsko-pomorskie,31900
opel,astra,gen-j-2009-2015,2014,151338,1686,Diesel,Warszawa,Mazowieckie,27500
opel,astra,gen-j-2009-2015,2014,107000,1598,Gasoline,Rydułtowy,Śląskie,35900
opel,astra,gen-j-2009-2015,2012,110000,1364,Gasoline,Żyrardów,Mazowieckie,34990
opel,astra,gen-j-2009-2015,2011,219000,1400,Gasoline,Płońsk,Mazowieckie,22900
opel,astra,gen-j-2009-2015,2011,212000,1598,Gasoline,Przysucha,Mazowieckie,25500
opel,astra,gen-j-2009-2015,2011,128099,1398,Gasoline,Działdowo,Warmińsko-mazurskie,25900
opel,astra,gen-j-2009-2015,2010,136600,1364,Gasoline,Wanaty,Śląskie,26500
opel,astra,gen-j-2009-2015,2011,214635,1956,Diesel,Olkusz,Małopolskie,26900
opel,astra,gen-j-2009-2015,2018,57459,1600,Gasoline,Poznań,Wielkopolskie,47500
opel,astra,gen-j-2009-2015,2010,125512,1364,Gasoline,Brzesko,Małopolskie,29999
opel,astra,gen-j-2009-2015,2015,124000,1364,Gasoline,Błażowa,Podkarpackie,35900
opel,astra,gen-j-2009-2015,2012,116116,1686,Diesel,Jarocin,Wielkopolskie,27500
opel,astra,gen-j-2009-2015,2015,76000,1364,Gasoline,Rydułtowy,Śląskie,39600
opel,astra,gen-j-2009-2015,2010,131000,1598,Gasoline,Nowy Sącz,Małopolskie,22999
opel,astra,gen-j-2009-2015,2018,82929,1399,Gasoline,Kraczkowa,Podkarpackie,49950
opel,astra,gen-j-2009-2015,2012,139000,1398,Gasoline,Międzyrzecz,Lubuskie,29990
opel,astra,gen-j-2009-2015,2015,46586,1598,Gasoline,Poznań,Wielkopolskie,46900
opel,astra,gen-j-2009-2015,2013,213000,1598,Gasoline,Olecko,Warmińsko-mazurskie,34900
opel,astra,gen-j-2009-2015,2014,192000,1364,Gasoline,Warszawa,Mazowieckie,31900
opel,astra,gen-j-2009-2015,2011,154000,1598,Gasoline,Rudawa,Małopolskie,24900
opel,astra,gen-j-2009-2015,2011,51200,1364,Gasoline,Radomsko,Łódzkie,20800
opel,astra,gen-j-2009-2015,2012,150094,1598,Gasoline,Milanówek,Mazowieckie,36500
opel,astra,gen-j-2009-2015,2010,175000,1598,Gasoline,Drezdenko,Lubuskie,22999
opel,astra,gen-j-2009-2015,2014,215000,1364,Gasoline,Paczkowo,Wielkopolskie,31900
opel,astra,gen-j-2009-2015,2012,188675,1364,Gasoline,Bierutów,Dolnośląskie,31500
opel,astra,gen-j-2009-2015,2010,168000,1598,Gasoline,Radom,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2011,254569,1686,Diesel,Poznań,Wielkopolskie,19500
opel,astra,gen-j-2009-2015,2012,169000,1364,Gasoline,Humniska,Podkarpackie,28600
opel,astra,gen-j-2009-2015,2012,132000,1362,Gasoline,Olsztyn,Warmińsko-mazurskie,30900
opel,astra,gen-j-2009-2015,2012,191388,1400,Gasoline,Chmielnik,Świętokrzyskie,28900
opel,astra,gen-j-2009-2015,2013,79000,1364,Gasoline,Humniska,Podkarpackie,33800
opel,astra,gen-j-2009-2015,2011,121000,1364,Gasoline,Białobrzegi,Mazowieckie,28900
opel,astra,gen-j-2009-2015,2011,190000,1686,Diesel,Strzelin,Dolnośląskie,19800
opel,astra,gen-j-2009-2015,2013,161142,1362,Gasoline,Łask,Łódzkie,34999
opel,astra,gen-j-2009-2015,2013,103638,1598,Gasoline,Dębno,Małopolskie,48900
opel,astra,gen-j-2009-2015,2010,207189,1364,Gasoline,Bielsko-Biała,Śląskie,27499
opel,astra,gen-j-2009-2015,2013,212000,1364,Gasoline,Tarnów,Małopolskie,28700
opel,astra,gen-j-2009-2015,2010,175000,1598,LPG,Podmielowiec,Świętokrzyskie,25900
opel,astra,gen-j-2009-2015,2010,199864,1686,Diesel,Chmielnik,Świętokrzyskie,22900
opel,astra,gen-j-2009-2015,2012,127541,1364,Gasoline,Zagórze,Małopolskie,28900
opel,astra,gen-j-2009-2015,2013,177000,1686,Diesel,Żuromin,Mazowieckie,23900
opel,astra,gen-j-2009-2015,2010,75000,1598,Gasoline,Łagów,Świętokrzyskie,27999
opel,astra,gen-j-2009-2015,2010,204000,1686,Diesel,Raszyn,Mazowieckie,21700
opel,astra,gen-j-2009-2015,2012,103000,1362,Gasoline,Olsztyn,Warmińsko-mazurskie,35900
opel,astra,gen-j-2009-2015,2011,214000,1398,Gasoline,Słupca,Wielkopolskie,21800
opel,astra,gen-j-2009-2015,2013,134000,1364,Gasoline,Kraków,Małopolskie,36900
opel,astra,gen-j-2009-2015,2012,87000,1364,Gasoline,Kraków,Małopolskie,36900
opel,astra,gen-j-2009-2015,2010,230000,1364,LPG,Zabrze,Śląskie,22900
opel,astra,gen-j-2009-2015,2011,147949,1364,Gasoline,Zagórze,Małopolskie,27900
opel,astra,gen-j-2009-2015,2010,200000,1686,Diesel,Ożarów Mazowiecki,Mazowieckie,18900
opel,astra,gen-j-2009-2015,2011,200000,1686,Diesel,Złotoryja,Dolnośląskie,16600
opel,astra,gen-j-2009-2015,2016,130000,1598,LPG,Warszawa,Mazowieckie,43900
opel,astra,gen-j-2009-2015,2013,109145,1364,Gasoline,Zabrze,Śląskie,32500
opel,astra,gen-j-2009-2015,2014,64304,1598,LPG,Katowice,Śląskie,42500
opel,astra,gen-j-2009-2015,2010,114550,1364,Gasoline,Piaseczno,Mazowieckie,30000
opel,astra,gen-j-2009-2015,2015,138558,1364,Gasoline,Piaseczno,Mazowieckie,35000
opel,astra,gen-j-2009-2015,2014,69000,1364,Gasoline,Piaseczno,Mazowieckie,37000
opel,astra,gen-j-2009-2015,2011,131273,1598,Gasoline,Widełki,Świętokrzyskie,33700
opel,astra,gen-j-2009-2015,2011,137000,1364,Gasoline,Wilkowo,Lubuskie,28999
opel,astra,gen-j-2009-2015,2013,192000,1364,Gasoline,Tarnobrzeg,Podkarpackie,27900
opel,astra,gen-j-2009-2015,2010,172000,1598,Gasoline,Łomża,Podlaskie,29900
opel,astra,gen-j-2009-2015,2011,243566,1364,LPG,Gdańsk,Pomorskie,22200
opel,astra,gen-j-2009-2015,2012,151608,1686,Diesel,Czartowo,Lubuskie,28900
opel,astra,gen-j-2009-2015,2013,185400,1686,Diesel,Gliwice,Śląskie,23900
opel,astra,gen-j-2009-2015,2011,177000,1956,Diesel,Częstochowa,Śląskie,27600
opel,astra,gen-j-2009-2015,2014,149000,1364,Gasoline,Dąbrowa Górnicza,Śląskie,37999
opel,astra,gen-j-2009-2015,2012,213154,1364,Gasoline,Kraśnik,Lubelskie,28000
opel,astra,gen-j-2009-2015,2011,170000,1364,Gasoline,Częstochowa,Śląskie,28499
opel,astra,gen-j-2009-2015,2011,208000,1598,Gasoline,Katowice,Śląskie,25900
opel,astra,gen-j-2009-2015,2009,157180,1598,Gasoline,Dobczyce,Małopolskie,26900
opel,astra,gen-j-2009-2015,2011,186000,1598,Gasoline,Radom,Mazowieckie,26900
opel,astra,gen-j-2009-2015,2012,135000,1598,Gasoline,Zawiercie,Śląskie,26600
opel,astra,gen-j-2009-2015,2011,179000,1364,Gasoline,Zawiercie,Śląskie,25999
opel,astra,gen-j-2009-2015,2011,197000,1364,Gasoline,Płock,Mazowieckie,27900
opel,astra,gen-j-2009-2015,2012,209000,1364,Gasoline,Płock,Mazowieckie,27900
opel,astra,gen-j-2009-2015,2012,199000,1364,Gasoline,Płock,Mazowieckie,26900
opel,astra,gen-j-2009-2015,2010,169000,1364,Gasoline,Płock,Mazowieckie,26900
opel,astra,gen-j-2009-2015,2011,245000,1248,Diesel,Luboń,Wielkopolskie,16400
opel,astra,gen-j-2009-2015,2014,176000,1364,Gasoline,Białystok,Podlaskie,32800
opel,astra,gen-j-2009-2015,2011,128000,1364,Gasoline,Błażowa,Podkarpackie,32900
